Question,Answer,Confidence,Valid
"Will Vertex Pharmaceuticals' pain medication VX-548 receive FDA approval by December 31, 2024?",0,1.0,True
"Will AstraZeneca's Phase 3 SERENA-4 trial (NCT04711252) evaluating camizestrant meet its primary endpoint of progression-free survival by December 31, 2024?",0,1.0,True
"Will Novo Nordisk's CagriSema Phase 3 trial (REDEFINE-1) meet its primary endpoint of reduction in HbA1c by December 31, 2024?",0,1.0,True
"Will AbbVie's phase 2 trial of emraclidine for schizophrenia meet its primary endpoint by December 31, 2024?",0,1.0,True
"Will the FDA grant approval for Emergent BioSolutions' over-the-counter Narcan (naloxone) nasal spray by March 31, 2023?",1,1.0,True
"Will the Centers for Medicare & Medicaid Services (CMS) finalize a National Coverage Determination that limits Medicare coverage for Biogen's Aduhelm (aducanumab) to patients in clinical trials by April 30, 2022?",1,1.0,True
"Will Phaxiam Therapeutics (formerly Pherecydes Pharma) announce positive results from a clinical trial for its phage therapy pipeline by December 31, 2025?",0,1.0,True
"Will Pfizer's RSV drug candidate sisunatovir (acquired from ReViral) successfully meet its primary endpoint in a Phase 2 clinical trial by December 31, 2024?",0,1.0,True
"Will Intra-Cellular Therapies submit a Supplemental New Drug Application (sNDA) to the FDA for lumateperone for the prevention of relapse in schizophrenia by June 30, 2025?",0,1.0,True
"Will EnGeneIC's Armed Nanocell Drug Conjugate (ANDC) treatment for pancreatic cancer successfully complete a Phase 2 clinical trial by December 31, 2025?",0,0.9,True
"Will Sarepta Therapeutics receive FDA accelerated approval for its Duchenne muscular dystrophy gene therapy SRP-9001 (elevidys) for the treatment of ambulatory pediatric patients by July 1, 2023?",1,1.0,True
"Will 9 Meters Biopharma commence the Phase 3 clinical trial of vurolenatide for short bowel syndrome by December 31, 2022?",0,1.0,True
"Will the FDA grant full qualification to the AI-based measurement of metabolic dysfunction-associated steatohepatitis (AIM-MASH) tool for use in clinical trials by December 31, 2025?",1,1.0,True
"Will the FDA grant full approval to Biogen and Eisai's Alzheimer’s treatment lecanemab by September 30, 2023?",1,1.0,True
"Will Sorrento Therapeutics release top-line data from its Phase 3 trial of Ovydso (STI-1558) for COVID-19 by September 30, 2023?",1,1.0,True
"Will Nevro's Senza HFX iQ spinal cord stimulation system receive CE mark approval in Europe by December 31, 2024?",1,1.0,True
"Will Neumora Therapeutics announce that its Phase 3 KOALAS trial of navacaprant met its primary endpoint for major depressive disorder by December 31, 2024?",0,1.0,True
"Will the FDA approve Geron's imetelstat for the treatment of transfusion-dependent anemia in patients with lower-risk myelodysplastic syndromes by June 30, 2024?",1,1.0,True
"Will the FDA approve Eli Lilly's Jaypirca (pirtobrutinib) for the treatment of adult patients with chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL) by December 31, 2024?",1,1.0,True
"Will PTC Therapeutics submit a New Drug Application (NDA) to the FDA for vatiquinone (PTC743) for the treatment of Friedreich Ataxia by December 31, 2024?",1,1.0,True
"Will Intra-Cellular Therapies receive FDA approval for lumateperone (Caplyta) as an adjunctive treatment for major depressive disorder (MDD) by December 31, 2024?",0,1.0,True
"Will Genentech's mosunetuzumab (Lunsumio) receive full FDA approval for relapsed or refractory follicular lymphoma by December 31, 2025?",1,1.0,True
"Will Johnson & Johnson's antidepressant Spravato (esketamine) receive FDA approval for a new pediatric indication by December 31, 2025?",0,1.0,True
"Will Vertex Pharmaceuticals receive FDA approval for the triple-combination therapy Kaftrio (elexacaftor/tezacaftor/ivacaftor) for use in children with cystic fibrosis aged 1 to 2 years by December 31, 2025?",0,1.0,True
"Will Caliway Biopharmaceuticals initiate a global pivotal Phase III study for CBL-514 by December 31, 2025?",1,1.0,True
"Will Florida successfully import its first shipment of prescription drugs from Canada under the FDA-authorized program by December 31, 2024?",0,1.0,True
"Will Boan Biotech's BA5101 (dulaglutide biosimilar) receive marketing approval from China's National Medical Products Administration (NMPA) by December 31, 2025?",1,1.0,True
"Will the FDA grant approval to Eli Lilly's donanemab for the treatment of early-stage Alzheimer's disease by June 30, 2024?",0,1.0,True
"Will Eli Lilly's Alzheimer's treatment donanemab receive FDA approval by August 31, 2024?",1,0.9,True
"Will Novartis's Phase 3 PSMAction trial of Pluvicto for prostate cancer meet its primary endpoint of radiographic progression-free survival by December 31, 2024?",0,0.9,True
"Will Palatin Technologies initiate a second Phase 3 clinical trial for PL9643 for the treatment of dry eye disease by December 31, 2024?",0,1.0,True
"Will the FDA grant traditional (full) approval to Eisai and Biogen's lecanemab (Leqembi) for the treatment of Alzheimer's disease by September 30, 2023?",1,1.0,True
"Will Citius Pharmaceuticals receive FDA approval for denileukin diftitox (LYTENAVA) for the treatment of cutaneous T-cell lymphoma by August 31, 2024?",1,1.0,True
"Will Delix Therapeutics announce the completion of a Phase 1 clinical trial for its lead candidate DLX-001 by December 31, 2024?",1,1.0,True
"Will Madrigal Pharmaceuticals receive FDA approval for Resmetirom (Rezdiffra) for the treatment of NASH/MASH by March 31, 2024?",1,1.0,True
"Will Chinook Therapeutics resume dosing in the Phase 1 trial of CHK-336 for hyperoxalurias by December 31, 2023?",0,1.0,True
"Will Novavax's Phase 3 trial for its COVID-19-Influenza Combination (CIC) vaccine meet its primary immunogenicity endpoints by December 31, 2024?",0,1.0,True
"Will Kyverna Therapeutics report that its Phase 2 study of KYV-101 in patients with myasthenia gravis met its primary endpoint by December 31, 2025?",1,1.0,True
"Will AstraZeneca's Phase 3 trial of datopotamab deruxtecan (Dato-DXd) for non-small cell lung cancer meet its primary endpoint of overall survival by December 31, 2024?",0,1.0,True
"Will Alnylam and Roche report that the Phase 2 KARDIA-1 trial of zilebesiran for hypertension met its primary endpoint by June 30, 2024?",1,1.0,True
"Will GEIS (Spanish Group for Research on Sarcomas) initiate or announce a Phase 3 clinical trial of nab-paclitaxel for desmoid tumors by December 31, 2025?",0,0.9,True
"Will Eli Lilly's tirzepatide receive FDA approval for the treatment of obstructive sleep apnea by June 30, 2025?",1,1.0,True
"Will Brooklyn ImmunoTherapeutics' IRX-2 immunotherapy meet its primary endpoint of event-free survival in the Phase 2 INSPIRE trial for oral cavity cancer by July 31, 2022?",0,1.0,True
"Will the Centers for Medicare & Medicaid Services (CMS) finalize the National Coverage Determination for Biogen's Alzheimer's drug Aduhelm (aducanumab) by April 30, 2022?",1,1.0,True
"Will MorphoSys submit a New Drug Application (NDA) for pelabresib in myelofibrosis to the FDA by September 30, 2024?",0,1.0,True
"Will Mirati Therapeutics initiate a Phase 1 clinical trial for MRTX1133 in patients with KRAS G12D-mutated solid tumors by December 31, 2023?",1,1.0,True
"Will the FDA approve AstraZeneca's supplemental biologics license application for perioperative durvalumab in resectable non-small cell lung cancer (NSCLC) by December 31, 2024?",1,1.0,True
Did the SPEAD-A extension study find a statistically significant reduction in the primary endpoint of major cardiovascular events for the early alogliptin initiation group compared to the conventional treatment group during the 520-week follow-up period?,0,1.0,True
"Will Karyopharm Therapeutics' Phase 3 SENTRY trial of selinexor in combination with ruxolitinib reach its primary endpoint of Spleen Volume Reduction (SVR35) by December 31, 2025?",0,1.0,True
"Will the FDA approve AstraZeneca's osimertinib (Tagrisso) for the treatment of unresectable Stage III EGFR-mutated non-small cell lung cancer based on the Phase 3 LAURA trial results by February 28, 2025?",1,1.0,True
"Will the FDA approve a supplemental Biologics License Application (sBLA) for any new indication for ADMA Biologics' Asceniv by December 31, 2025?",0,1.0,True
"Will Akero Therapeutics report that the Phase 2b SYMMETRY trial of efruxifermin met its primary endpoint by December 31, 2023?",0,1.0,True
"Will Eli Lilly receive FDA approval for its Alzheimer's drug donanemab by December 31, 2024?",1,1.0,True
"Will the U.S. Supreme Court issue a ruling that preserves the FDA's current approval and distribution regulations for mifepristone by July 1, 2024?",1,1.0,True
"Will Brii Biosciences report that the Phase 2 study of BRII-179 in combination with PEG-IFNα met its primary endpoint for functional cure at the 48-week post-treatment follow-up by December 31, 2024?",0,0.9,True
"Will the European Commission grant marketing authorization for Takeda's fruquintinib for the treatment of adult patients with metastatic colorectal cancer by June 30, 2024?",1,1.0,True
"Will Pfizer's CIBINQO (abrocitinib) receive regulatory approval for the treatment of atopic dermatitis in children under 12 years of age by December 31, 2025?",0,1.0,True
"Will Eli Lilly's tirzepatide receive regulatory approval for weight management in China by December 31, 2025?",1,1.0,True
"Will Novocure's TTFields technology receive FDA approval for second-line non-small cell lung cancer (2L NSCLC) by December 31, 2024?",1,1.0,True
"Will the European Commission grant marketing authorization for Janssen-Cilag's Tecvayli (teclistamab) for the treatment of multiple myeloma by December 31, 2022?",1,0.9,True
"Will Pfizer and Valneva submit a Biologics License Application (BLA) to the FDA for the Lyme disease vaccine candidate VLA15 by December 31, 2025?",0,1.0,True
"Will Sage Therapeutics and Biogen announce the initiation of a Phase 3 clinical trial for SAGE-324 (BIIB124) in any indication by December 31, 2025?",0,1.0,True
"Will Takeda Pharmaceuticals initiate global Phase 3 clinical trials for TAK-861 in patients with narcolepsy type 1 by December 31, 2024?",1,1.0,True
"Will Emmecell Biotech's E02002 Phase 1b trial (NCT04894110) for corneal edema report primary endpoint safety data by December 31, 2025?",1,1.0,True
"Will Glyscend Therapeutics report initial clinical data from its Phase 2 trial of GLY-200 for type 2 diabetes by June 30, 2023?",1,1.0,True
"Will Akero Therapeutics initiate a Phase 3 clinical trial for efruxifermin in patients with MASH (NASH) by December 31, 2024?",1,1.0,True
"Will GlaxoSmithKline's Arexvy (RSVPreF3) receive FDA approval for use in adults aged 50 to 59 by June 30, 2024?",1,1.0,True
"Will Roche and Prothena's prasinezumab meet the primary endpoint of slowing clinical decline in the Phase 2b PADOVA trial for Parkinson's disease by December 31, 2025?",0,1.0,True
"Will Pfizer's RSV vaccine (Abrysvo) receive FDA approval for use in infants via maternal immunization by August 31, 2023?",1,1.0,True
"Will Helixmith receive positive top-line Phase 3 clinical trial results for Engensis (VM202) in critical limb ischemia by December 31, 2025?",0,0.9,True
"Will Novo Nordisk's CagriSema Phase 3 trial meet its primary endpoints for weight loss in participants with obesity by December 31, 2024?",1,1.0,True
"Will Intrinsic Medicine initiate a Phase 2 clinical trial for its lead candidate, OM002, in patients with irritable bowel syndrome by December 31, 2024?",0,0.9,True
"Will a U.S. federal court issue a final ruling that reinstates the 2016 pre-pandemic safety standards for the abortion drug mifepristone by December 31, 2025?",0,1.0,True
"Will Neuren Pharmaceuticals initiate a Phase 3 clinical trial of NNZ-2591 for the treatment of Pitt-Hopkins syndrome by June 30, 2025?",0,1.0,True
"Will Eli Lilly's Phase 3 trial of orforglipron (ATTAIN-1) meet its primary endpoint of weight reduction by December 31, 2025?",1,1.0,True
"Will Ferring Pharmaceuticals make Adstiladrin commercially available in the United States by December 31, 2023?",1,1.0,True
"Will the FDA approve AstraZeneca's supplemental biologics license application for perioperative durvalumab in resectable non-small cell lung cancer (NSCLC) by December 31, 2024?",1,1.0,True
"Will Astrazeneca's Phase 3 ADRIATIC trial for durvalumab in limited-stage small cell lung cancer meet its primary endpoint of overall survival by December 31, 2024?",1,1.0,True
"Will the FDA formally approve Emergent BioSolutions' Narcan nasal spray for over-the-counter use by March 31, 2023?",1,1.0,True
"Will Southern Star Research officially open its new regional offices in South Korea and Singapore by December 31, 2023?",1,0.9,True
"Will AstraZeneca's Phase 3 ADRIATIC trial results for durvalumab in limited-stage small-cell lung cancer be published in a peer-reviewed journal by December 31, 2024?",1,1.0,True
"Will the FDA approve AbbVie's tavapadon for the treatment of Parkinson's disease by December 31, 2025?",0,1.0,True
"Will Bayer's Finerenone receive FDA approval for the treatment of heart failure with preserved ejection fraction (HFpEF) by December 31, 2025?",1,1.0,True
"Will AstraZeneca complete its acquisition of Gracell Biotechnologies by March 31, 2024?",1,1.0,True
"Will the FDA grant traditional full approval to Eisai and Biogen's Alzheimer's drug Leqembi (lecanemab) by July 31, 2023?",1,1.0,True
"Will Aerie Pharmaceuticals' AR-15512 (COMET-2 trial) meet its primary endpoint for dry eye disease by December 31, 2024?",1,1.0,True
"Will Johnson & Johnson's nipocalimab receive FDA approval for the treatment of generalized myasthenia gravis by June 30, 2025?",1,1.0,True
"Will the FDA approve MDMA hydrochloride (MDMA HCl) for the treatment of PTSD by August 31, 2024?",0,1.0,True
